Id,LABEL,REVIEW_TEXT
1996,__label2__,There a bag of shelf pins that are well made and<br />a fraction of the cost of these things at some locations.<br />I use these a lot when I build cabinets.
1997,__label2__,". . . my goldfish are alive!  My two large goldfish (about 5 inches nose to tail) live in a 10 gallon tank with a waterfall filter.  We went on a two week trip and I was worried about how they would eat.  I'm glad I found these 14-day feeders.  When I got home, the blocks were gone, but the water was clear and the fish were healthy.  It worked exactly as promised."
1998,__label2__,"I love salt scrubs.  This one is a little pricy but the container is huge so it will last you a long time.  (You really don't need to use salt scrubs every day, anyway.)  I generally only use them on my upper arms, because that's where I'm least happy with my skin, although there's no reason you couldn't use this all over.    It has a lovely citrus (lime) scent.  It separates a little when stored but the container does mention that you should mix it up before using.  Shaking will not be effective -- you'll want something stiff like a knife to stir it, because it's pretty thick. Or just take the shortcut I've been using and try to get a little of the oil and a little of the solid part and mix it in your palm.    I can really feel this working.  One thing to watch out for -- this may sting a bit if you use it right after shaving.  I use it typically at the end of a shower, after shaving under my arms, and if a little salt migrates down there, it can hurt.  So just be careful where/when you apply it.  (It's not bad, but it was somewhat surprising the first time I experienced the sensation, so I thought I would mention it.)    The salt dissolves as you rub this around.  When you rinse it off, there's a bit of residue left over, but this absorbs pretty well into the skin within a few minutes of getting out of the shower.  And it's very moisturizing, even if you don't follow with a lotion.    In the end, I definitely think the appearance of the skin on my upper arms has improved since I started using this.  Plus, I love the smell.  I'm torn as to whether to buy a different scent (so I can try them all) or get the same one again, when I run out."
1999,__label2__,"This is a guitar I've had for, oh, at least 12 years now.  And it's held up.<br /><br />It's first important for me to mention that this is a very good guitar ***at this price point***.  Indeed, parts of this guitar certainly exceeded my expectations, with the fit and finish of the wood being really quite good.  On mine, some hardware (switches, dials, etc) was wobbly in the fittings so I did need to take some time to address those points.  On the other hand, the tuners were nice right out of the box.  So go figure.<br /><br />It also bears mentioning, clearly, that this is a Chinese product.  Sure, it says &#34;crafted&#34; in China, but it's still not of this shore so if that bothers you, well, there you go.  I don't have a problem with it as this is not a keepsake instrument, but even that said this instrument has surprised me at times, making it easy for me to overlook the country of origin.  However,  like other Chinese &#34;crafts,&#34; sometimes you can see the choices they made that gets you to that attractive price point.  For instance, this has a rosewood fingerboard.  Rosewood in and of itself isn't bad, but I don't think it's the best choice on this style of guitar (my opinion, don't shoot me).  It's cheaper than the alternatives though, so that's probably why it's there.<br /><br />I've seen some consistency issues across the line as well.  For instance, the color of mine is more of a washed out blue, approaching a bluish lavender in fact.<br /><br />Tone on this is VERY surprising.  It sounds great!  Seriously, it's got this kind of timbre to it that I can't describe.  It reminds me of the kid that grew up poor but ended up going to high school in the rich part of town.  It's going to try harder and it brings something unique.  Ditch the factory strings and put some good 'uns on there, and I think you'll be happy with the result.<br /><br />For an informal instrument where you don't feel like spending the green for a name brand, this one works quite well.  Again, it's fun for me to just jam on without worrying about turning heads because of the name on headpiece.  I like this instrument.  A lot."
2000,__label2__,"This review is for the 31&#34; Long Curly Gold Yellow Wig<br /><br />Free product provided for evaluation and review.<br /><br />Wow, this wig is gorgeous.  It is a very nice sunny blond.  It should work for blond yellow cosplays.<br />It is nice and full, and the wig-cap inside it is tightly woven and lace at the crown, making it an easy wig to sew into if that treatment is needed for a costume. I also like that they made the interior a light beige and that really helps it look more natural. It does adjust inside.<br /><br />The hair is quite natural looking - my natural blond hair is in picture beside it - it compares very well to natural hair, it is just a bit shinier.<br />It’s easy to comb and work with.  The waves are loose and the cut is long layers, which give it some added volume.<br />It can be styled with setting lotion and a hairdryer on cool or no heat, or set and curled and left to dry.  It has retained it’s out of box waviness well for me.<br /><br />It should fit most adults.  It fits me perfectly and I am a cap size MEDIUM with a head diameter of 22.5.”  It would stretch a bit more if needed.  It does have straps so it will adjust down to about a 21”.  I think any smaller than that would need a smaller long wig.<br /><br />It can be pinned if needed as the hair is a bit weighty from length, but generally it stays on very well, but it might need a few pins if you plan on being active.  That’s normal for long wigs. You’d want to use blond ones with this wig.  The bangs cover the hairline well.<br /><br />As I mentioned, it is a bit weighty in the back from length - blonde bobby pins will help secure it if needed.  I recommend them for us with this wig."
2001,__label2__,"This Sony DVD player is a very inexpensive option for a second or third home DVD player. We put in in our children's playroom for movie watching and it works fine for that purpose. This is not the choice for a main DVD player as it lacks any wifi capabilities for streaming Netflix, Pandora or You Tube. It is also ideal for a vacation home or furnished rental property. When it comes to DVD players today this one is as basic as it gets."
2002,__label2__,"I bought this for my Canon 7D and have had it for over 5 months. I wanted to protect my camera from nicks and scratches since I regularly bring my camera on my hikes -- and this skin does a good job of it.<br /><br />Pros<br />----<br />- Protection<br />The skin is very thick, which will not only protect the camera from nicks and scratches but help dampen the impact from bumps. (The thick skin does make the already large 7D a little pudgy.)<br /><br />- Durable<br />The skin's held up very well to all the frequent handling I subject it. There are no rips, tears, or any form of degradation. The previous skin I got for my Canon XSi held up to years of heavy use. This one looks to be equally durable.<br /><br />- Accurate Cutouts<br />The cutouts (for the screen, mode dial, lens mount, battery compartment, etc.) line up perfectly. Unlike my previous skin, this one lets me change lenses easily because the skin doesn't obstruct the area where the lens meets the mount.<br /><br />Cons<br />----<br />- Hard Screen Protector Slides Around<br />I'm worried the hard screen protector does more harm than good since it slides around and could potentially scratch the LCD screen (even if the LCD had a regular ""soft"" screen protector on since the very edges of the LCD aren't covered). Forget the Hard Screen Protector; a regular screen protector (included) will do the job just fine.<br /><br />- Buttons Not Clearly Labeled<br />This problem seems specific to only the skins for certain camera models. On the 7D, the labels on the buttons are imprinted as part of the molding, but they are barely legible.<br /><br />---<br />The Bottom Line: The Delkin Snug-it Pro is a well-made and durable product that offers the camera very good protection. The only shortcoming (for the skin for the Canon 7D) is the labels for the buttons are not clearly labelled (not a problem for me personally because I already know my way around the camera)."
2003,__label2__,"This pad reminds me of a very high quality &#34;Magic Eraser&#34; if you are familiar with those. It is designed to work with the Griot's Garage system.  It's 6 1/2 inches so it covers a good bit of area making the work go fairly quickly.<br />Alone, it will get scuffs off as well as very minor scratches, and with some rubbing compound, it will take out most fine or a tad bit deeper scratches.  It is machine washable and made in the USA.  It doesn't leave swirls or streaks at all.<br />It is very easy to remove what I call scuffs.  My truck is a pewter color and had some black scuffs on it. Using this pad, they were gone in just a few minutes and very little work.  It gives a really nice finish."
2004,__label2__,"It's a Fossil. Pretty hard to go wrong - but, the watch arrived running. Doesn't that make it ""used?"" Everything inside the face is brown, so it's kind of hard to read, especially at night. That's my only real complaint.  It would be nice if it had luminous hands, or a back light (like Timex's ""indiglo"") to compensate for the lack of  clarity.  The watch band is stiff - will take some breaking in, like new shoes. I had a cuff watch band that works beautifully with this watch, making it a striking looking watch. But, again, it would be nice to have greater clarity in the watch face.  I have several Fossil's and they are well made. The vendor did finally get back to me regarding shipping. So, overall - I will give it a 4, but not a 5."
2005,__label2__,The Play-Doh that comes out of the tubes is not regular Play-Doh! It easier for kids to squeeze with the gun. Sadly it's not reusable so you will need to buy more but of course this means they have art work they can &#34;keep&#34; (for as long as mom and dad want to have it around!)
2006,__label2__,"I have been using these blades for about two years now, and find that I get an excellent shave from the blades.  I have a very tough beard, and find these blades do well at cutting, but I do have to make two or three passes in some areas to get a good shave, but I have this issue with other razors also.  I use the power razor with the vibration on.  I was skeptical of this idea, and never tried it before purchasing one of the razors about two years ago that was a great deal, and found the vibration was more beneficial than I expected.<br /><br />I also wanted to point out that the area above the blades flips back allowing you to shave the area above your lip directly below your nose.  I did not read the instructions and was initially concerned that the razor would not shave that location, but it works well once you know how the razor blade operates.<br /><br />Obviously, these are not cheap disposable razors.  One of my top concerns whe purchasing razor blades is how long will they last.  I generally shave 5 - 6 days per week, and can get at least 5 to 6 weeks out of one blade.  I have purchased disposable razors, which still cost about a third of the cost of these razors, but I am ready to toss them after half a dozen shaves, which, in the long run, I find more value in purchasing these razor blades over disposable razors.<br /><br />I've used many different blades over my thirty some years of shaving, and would rank these blades among the top.  I would definately recommend this blade to anyone who wants a good shave, and is mindful of the value in buying good blades over cheap blades."
2007,__label2__,"I bought these because I had never cleaned my tongue before & these work very well. I just scrub all of the gunk off my tongue, not too hard though & I can't get all the way back otherwise it triggers my gag reflex. But these tongue brushes do get most of the gunk off, it's cleaner than it was before I started using this brush. I can replace these every 3-4 months, the same for toothbrushes, so they will probably last me for about a year total before I have to order them again."
2008,__label2__,Received this just today and it looks really good. A bit short (I am 5'6). Way too flimsy to be used as a cane or walking stick. Attractive design and will keep the rain and sun off.
2009,__label2__,"It is made out of sturdy wood and works well on certain baking projects but, I just prefer a regular rolling pin with handles for most pastry dough."
2010,__label2__,"Great solution for getting started in home automation.  I've tried the Iris system (fail), i've looked at others, but this is a nice system with lots of growth potential.  I am already using it with door sensors, door locks, and getting ready to set up a garage door opener with the system.  There are no stupid monthly fees to use all the features, like some other products. It works with Zigbee and Z-wave devices.  Setup is easy, and the &#34;scripting&#34; process is fairly straightforward.  Some of the more advanced features take a little time to figure out, but stick with it and it will make sense."
2011,__label2__,my grand kids and my daughter uses it they borrow lol i had a 35 mm camera she borrowed 27 years ago  lol i made sure i got this one back took a yr its a great one the bag carries it all but make s it easy to borrow beware
2012,__label2__,"Works well for small dogs and puppy. Our dog is pomeranian. Keeps her safe and secure when we leave home knowing she can't get out and get into anything.  One thing I would recommended as they get older,  flipping upside down . ours figured out if she dug at the bottom she could find the spot between velcro and scoot out .  It is a great short term solution for training puppies."
2013,__label2__,"I transport a lot of electronic equipment for my work, often cross-country. Courtesy of careless baggage handlers and drivers, I have watched my precious equipment thrown to ground from baggage holds, tossed into trunks and simply dropped – once into a pool of Philadelphia slush. No harm came to my equipment, though I can’t say the same of my heart which stopped beating during these incidents. I have come to appreciate hard cases.<br /><br /> Xsories is a new entry into a market dominated by Pelican. Pelican is a premium brand and you pay for its stature. But you get an excellent case.<br /><br /> Xsories offers three cases, all of which are worthy competitors to Pelican and have lower prices for equivalent sizes.<br /><br /> The XSories Big Black Box 2.0 Shockproof Waterproof Storage Case feels as sturdy as a Pelican case. Made of “ ultra high-impact ABS plastic”, it doesn’t flex much when pressed. At some point, I will figure out a kind of torture test like dropping it with an unused camera inside on to a concrete floor. But visually and to the touch, the case feels strong. The latches are positive and there is a hasp for a lock. The case may also be fitted with a strap which is a definite advantage over any of my Pelican cases. There is also a grip handle.<br /><br /> The inside of the Big Black Box is not particularly commodious, measuring about 10 x 7 x 3 inside.<br /><br /> The interior is fitted with a foam insert that has been pre-cut into small cubes. You just pluck out the cubes to create a space shaped to fit your components. This means putting some effort into designing your inside to get maximum utility from the space. There is a foam layer on the bottom of the case and inside the lid. Your equipment inside is going to be well protected from shock.<br /><br /> This is an all-climate case with an operating range of -40f through +176f. The case is described as “water-proof”, though I am not sure just what the limits of that claim are. I do know t7hat heavy rain and winter slush will probably not penetrate. There is also an air pressure compensation valve, though I have never knowingly used this feature on a case.<br /><br /> Overall, Xsories has created a very worthy and less expensive competitor to Pelican and other “premium” brands, though you might want to consider the next step up in their line, the “Huge Black Box” which offers more interior space. It all depends on your needs. The “Big Black Box” weighs less than 2 pounds, the “Huge Black Box” weighs slightly over 4 pounds, which is also a considceration.<br /><br /> I like this case. So far I think it compares very well to the more expensive Pelican.<br /><br />Jerry"
2014,__label2__,"ooofta.  i'm surprised how many people actually like this thing.  over long, predictable pacing are two reasons to hate this book.  i hear this has been made into a series.  for tv this might work as this is nothing but a script set out like a novel.  what's frustrating to read is all the characters and backstories.  each character story starts out and then when something dramatic is about to happen, it goes into another story.  while this works for televsion commercial placement, it's horrible reading.  you never get into the characters, the characters are not likeable, and the action sequences are taken right out of the Buffy universe.  and this is part one of a trilogy?  ugh.  i got this for a buck at a used book store.  get it from the library, garage sale, or used.  if you pay full cover cost, you'll want your money back."
2015,__label2__,"I ordered this to replace my older system, which had suddenly died on me.  So far, this one is working great.  I like that the controller makes sounds as you play.  I just wish the price of the system would go down a bit, especially since it's essentially the same device as the old console.  Hopefully, this one will hold up for a long time."
2016,__label2__,I got this onesie for my mom to break the news to her that we were giving her another grandchild (our first). She was so excited she screamed :) Great product.
2017,__label2__,"My son is 11 yrs old and likes to play guitar hero and a 6 year old who is typically in the room while the video game is being played. I was surprised to find that most of the other guitar hero games are rated Teen for lyrics; suggestive themes; violence. Because this game requires you to sing songs to get past levels. I didn't like the idea of my 11 year old singing songs over and over again that were inappropriate This game however is rated E for everyone.  Not only are the songs great but there is a fun Lego themed game element.<br />Lego Rock Band's 45-song soundtrack was selected to be &#34;suitable for younger audiences&#34;, unlike those of other Rock Band games."
2018,__label2__,"After going through many sights and spending up to $300 for a single red dot style sight, we ended up with these.  Its for a semi-automatic shotgun and as a result most sights can't handle the the repeated recoil from.  These stay secure and flip up easy with the flick of a finger.  Would always recommend these."
2019,__label2__,"Using this wall mounted in my man cave.  Using this with an apple tv, and a dvd player.  The picture quality is very nice.  It is light weight and easy to mount too my wall mount.  Setup was easy and intuitive.  Matching the setup protocol on my other Samsung tvs.<br /><br />The sound quality on this tv is outstanding.  It is one of the first I have every bought where I have no desire to add a sound bar or external speakers.  The sound is very crisp and quite loud.<br /><br />I wish tv manufactures placed all of the inputs on the back.  When the hdmi and usb plugs are on the side it creates cord clutter.<br /><br />I have had good luck with samsung tv sets.  I also own a 52 inch plasma and a 42 inch lcd.  The first is now two years old and the second is three years old.  Both have worked just fine without any issues.  It is because of my two prior tv sets that I chose this one."
2020,__label2__,"I got one to try,and let me say this combination 18 inch sub combined with the 15 inch sub in a 3/4 inch thick carpeted tower cabinet sound awesome.and for the prime free shipping no one can match then add the quick shipping in,i don't know how amazon pulls it off. ALL I CAN SAY YOU BETTER GRAB EM,IM FIXING TO ORDER TWO MORE FOR MY SYSTEM[[ASIN:B005O6563Q Mr. Dj DJ-5800 Profesional 3 Way DJ Speaker 5800 Watts Max Peak Momentary Power with  High Quality Horn Tweeter]]"
2021,__label2__,"Pioneer Elite BDP-80FD<br />3D-Compatible Streaming Blu-Ray Disc Player<br />. . . . .<br /><br />This device works quite well - easy to set up with a remote that's well laid-out and easy to understand. The big attraction is that the BDP-80FD has wireless Internet capability so you can connect your TV to your home wireless network and watch stuff on YouTube or other video sites on your bigscreen TV, as well as project photos or other computer projects. I can't comment on how much (if at all) using this device may make your private network vulnerable to hackers or the NSA, but it is a pretty cool feature. It is compatible with both standard DVDs and BluRay, and also has 3D capability, as well as the ability to play audio-only CDs, if you so desire. The HD video resolution is quite good, better than our previous DVD/BluRay player, with very vivid colors and sound. A nice step in the evolution of a universal entertainment device!"
2022,__label2__,"Maxwell House has another great International Coffee to enjoy and that is the Hazelnut Flavored Instant Coffee.  The flavor is not overwhelming with the taste of Hazelnut and that is good because some products out there (mostly creamers) can be overwhelming if you add it to coffee.  Maxwell House did good by the nice flavor but also you can taste the rich coffee as well.  I am very pleased that over the years Maxwell House has improved the flavor and the varities of their International Coffees.  In the 1970's and 1980's, there were only a few flavors of International Coffee and they also tasted very weak.  Well, they are now a pleasure to purchase due to the wide variety of flavors and the richness of the coffee's they sell.  Hazelnut is great to enjoy during the morning or whenever you want a good tasting coffee during the day or night.  Highly Recommended!"
2023,__label2__,"Let's be honest... this thing is really chintzy. It's much bigger than I expected (I was expecting something the size of a book, but it's really the size of a poster), but the fabric is really thin and flimsy, and the printing on it is atrocious- it looks like someone tried to stencil on the Hufflepuff crest but the paint bled under the stencil. It's pretty ugly, to be honest. If I had known how poor the quality was, I would have never have gotten it.<br /><br />However, my 9 year old is a loyal Hufflepuff (she got sorted into that house and has been obsessed ever since) and ANYTHING having to do with Hufflepuff makes her happy, so the banner was a welcome addition to her room. Just not front and center."
2024,__label2__,Very sturdy jack foot and includes a pin with retainer as shown in the picture.  Instructions say to remove before towing but I don't see why you would need to if you crank the jack so there is plenty of clearance.
2025,__label2__,"Finally........... a cover that covers and stay's put.  I cant tell you how many of those hard foam  ""cups"" I've tried over the years.  For some reason, I just cant seem to get them to stay put.  You pull it tight against the house and the strap comes loose, or breaks, or it leave gaps against the siding.  This ""sock"" fits SNUG against the entire faucet and house. You can tie it as tightly as you want and it's not unsightly. Stores flat, not taking up much space.  Just what I was looking for.  Small size fits out outside spigot perfectly too.  I put the string side down, then crisscross the strings, pull up and tie in a bow. No way it can be blown off or come apart.  PERFECT, EASY AND PROTECTIVE."
2026,__label2__,I grow my own herbs year round so I'm prejudiced and use them in most of my cooking.<br />Mountain Man
2027,__label2__,"I'm not into the earbuds because I can never find a comfortable fit so I decided to go with these regular earphones. Found them at Marshalls for $7.  What a great find.  At first, I absolutely HATED the fit and thought that the erogonomics was totally off but after a few wears they became comfortable.  I listen to alot of bass heavy music so these are perfect.  The sound is so clear and bass-heavy as advertised. They are an absolute gem in the office.  I wear them daily to drown out annoying coworkers.  I love them so much that after a couple months, I decided to get another pair to use on my daily walks in the neighborhood.  Unfortunately, Marshall's stopped carrying them. I may have to break down and pay extra to get them from Amazon.  It's ok because they're excellent quality.  The best I've ever owned."
2028,__label2__,"The CROCODILE DUNDEE TRIPLE FEATURE is a triple feature movie set that contains all three of the Crocodile Dundee movies in one volume.<br /><br />Although he was a fairly well known tv star in Australia, Paul Hogan was a virtual unknown in the United States. Then, in 1986, along came CROCODILE DUNDEE and Hogan became a huge international movie star who also helped make Australia a dream vacation destination for millions of Americans.<br /><br />Hogan stars in the movie as Mick Dundee, a part Aborigine crocodile hunter who doesn’t hunt for fun. Sue Charlton (Linda Kozlowski) is a New York journalist on assignment in Australia. Before coming back home she’s trying to track down a local man from the very small town of Walkabout Creek who supposedly had part of his leg bit off by a croc, but managed to survive and crawled out of the Outback several days later. She eventually meets the man who the story is about and he agrees to take her on a journey to retrace the steps of that episode. This leads to some hilarious moments in the Australian wild with Sue, but the story takes an even more interesting turn when Mick agrees to accompany Sue to New York City where he explores the urban jungle.<br /><br />Hogan was not only the star of the movie, but he also created the story and co-wrote the screenplay. The chemistry between himself and Kozlowski is exceptional and it really came as no surprise that the two eventually ended up in a very long term real-life romance with each other.<br /><br />CROCODILE DUNDEE was a major surprise hit when it first was released. Other than some 1980s fashions with Sue and the people in New York, the film remains fresh and vibrant a quarter of a century after it first came out. The movie has a great, well-written story with some very colorful characters and some good actors who have some amazing on-screen chemistry. There are some really funny lines that became catch phrases of the time (“You call that a knife?”), but there is also humor that works on several different levels from classic slapstick to wry and witty. Also, although there are a few adult references, CROCODILE DUNDEE is basically a family film. It was rated PG-13 in 1986, but is only a PG movie by today’s standards.<br /><br />Although the movie might not be a critical darling, CROCODILE DUNDEE was a huge popular success that remains fresh and relevant today and offers something for everyone in a family to enjoy.<br /><br />It's rare that a sequel (not part of a planned series of films) lives up to the original film; sequels almost always aren't as good as the original films they follow. CROCODILE DUNDEE II is one of those few sequels that's just as good as the original and, in some ways, is an even better film. The movie begins in New York City. Although he has been in New York City for a while, Mic (Paul Hogan) is still ignorant of city life. Sue's (Linda Kozlowski) writing career is bigger than ever. One day Sue receives some photographs from her ex-husband Bob that depict the murder of a man at the hands of the lead of a Colombian drug cartel. Her life is in immediate danger and she ends up getting kidnapped. Mic rescues her, but knows the danger isn't over and that the criminals will not stop. So, Mic takes Sue with him back to Australia so he can protect her and fight off the drug lords on his own turf.<br /><br />CROCODILE DUNDEE II has some humorous moments, but it's a more serious movie than the original. The audience actually gets to see some real character development with Mic and Sue. The first movie was more of a comedy with some romance thrown in; the romance actually wasn't the main focal point of the story. CROCODILE DUNDEE II is more of an action-adventure movie with a good dose of comedy that's actually tied together by a love story; the relationship between Mic and Sue is the catalyst for most of the plot. I actually enjoyed the more serious tone of the picture and found it gave it a bit of gravitas that the first movie never really had.<br /><br />I first saw CROCODILE DUNDEE II in a movie theatre as a kid and I remember thinking even then how good of a sequel it was. I've seen both films several times since then and my impression of CROCODILE DUNDEE II has not changed: it's a great sequel to a classic 80s movie that remains as memorable now as it did when I first saw it.<br /><br />CROCODILE DUNDEE II is a great sequel and follow-up film to CROCODILE DUNDEE. It's got a good plot and finds the right balance between comedy and action-adventure.<br /><br />The third movie in this triple feature is CROCODILE DUNDEE IN LOS ANGELES. After thirteen years in limbo, Mick &#34;Crocodile&#34; Dundee is back. This was a really enjoyable movie that everyone in my family enjoyed watching. The picture provides lots of laughs and the story works rather well.<br /><br />Mick and the love of his life, Sue, have a son together and are living in Mick's home territory of the Australian Outback. However, a publisher at a Los Angeles newspaper that Sue's father owns suddenly dies and her father temporarily offers her the position until a permanent replacement can be found. Surprisingly, Mick agrees and they move to LA. Once there, Sue begins to investigate the sudden death of the previous publisher and Mick goes undercover at a movie studio.<br /><br />The critics blasted this film, but like many of the movies they review, they are way off target. The film is funny and family oriented. The plot is more believable than many big budgeted affairs and there is very little violence and no sleaze. The only major drawback about the movie is that it has been thirteen years since the last Crocodile Dundee film. Still, the movie fits well within the trilogy. Overall CROCODILE DUNDEE IN LOS ANGELES is a delightful movie that the entire family can enjoy.<br /><br />Although the Crocodile Dundee movies aren't really a trilogy (they are more like two movies that work really well together and then a third movie epilogue), it’s great to find a DVD set that has all three of these movies together in one package."
2029,__label2__,Nothing better than adding the JL marine tweeters to your JL 6.5's. It dramatically increases the sound &#34;stage&#34; in my opinion. Sounds so much sharper/crisper. Easy to install as well.
2030,__label2__,I came down with a nasty head cold a few days ago.<br />My nose has been like a faucet.<br />My sister told me to go buy some garlic.<br />I was worried that I'd get garlic body odor comments from my coworkers but so far no one has said a word.<br />My nose has finally shut itself off.<br />So far so good.<br />Cheap.<br />Effective.<br />Recommended.
2031,__label2__,"The box is too small for my cat (a domestic long hair, about 10 lbs). He often misses the box completely and we have to clean up after him. The box is flimsy, my cat doesn't even use the step (which is the whole selling point of this box), and when he digs through the litter, the sides are low enough that the litter just flies out of the box. I do like the color of the box, at least..."
2032,__label2__,I bought this tool to open up some gadgets around the house and it did a decent job.  I will try it a few more times and see how it really performs under duress.....if not...back it goes.
2033,__label2__,"Nicer than expected. Contemporary, stylish, functional rack organizes more than just shoes. De-cluttered my entryway of backpack & shoes without being a space-hog. Already have another in my shopping cart!"
2034,__label2__,"Put these on my 2015 Honda Pilot Turning 4X4. They worked great and I saved a ton of money by NOT getting them from the dealership and by installing myself. Look at some YouTube videos for help. Little to no instructions are provided. The bars are direction specific, like the leading edge of an airplanes wing. This gives them an aero dynamic effect that reduce noise and vibration."
2035,__label2__,"“Gone Girl” is a David Fincher thriller, and that will tell you something about the film. This is a story about the “missing Amy,” which is dark, twisted and unpredictable. I am not saying this is one of the greatest mysteries ever filmed. It simply is not, because the script is, if scrutinized closely, full of illogical things. Still, it is darkly entertaining enough to forget these plot holes, thanks to the slick direction and fine acting.<br /><br />The story starts with Nick Dunne (Ben Affleck), whose beautiful wife Amy (Rosamund Pike) goes missing. The police investigation starts, followed by heavy press coverage. The Nick slowly realizes that despite their five-year marriage, he knew so little about his wife. Not only that; people start to think that Nick is not what he seems.<br /><br />So what really happened? “Gone Girl” takes time in unfolding its complicated story, and maybe too much time. (It runs about 150 minutes.) But don’t ever expect something like “Zodiac,” or a mystery based on realism. What happens in the last 30 minutes of “Gone Girl” is so incredible.<br /><br />I’m giving four stars because of some of the effective performances from the cast, including Carrie Coon as Nick’s twin sister Margo. Perhaps her likeable character is the most convincing part of the film."
2036,__label2__,"This is my 3rd exact TV and love them all.  For the size and cost, a 1080p with all the smart features, this is great!"
2037,__label2__,"I got on the Modern Family bandwagon a little late and missed the first two seasons.  This blu-ray is great.  The picture and sound are sharp, and I love how most blu-rays will remember where you left off and start from there.  While most shows take a little time to build up steam, this show is funny from the start.  My wife, who told me she didn't like the show, has been laughing non-stop and now will admit she &#34;kinda likes it&#34;.  (She's stubborn--I know she loves it)."
2038,__label2__,"The workmanship of this razor guard is much better than the one that originally came with the shaver. This one is stronger, and denser. The original was much more flimsy and sheer. This is a difficult product to find in stores and it was slightly less expensive here on Amazon so it was a win-win purchase! Of course this replacement comes with both the new cutting head and the shaving guard."
2039,__label2__,"This was a joke.  The main zipper was already broken on one, the tracks had opened far past the zipper top.  I was able to reset it but still.<br /><br />I realize these were cheapies (I bought two) but they are definitely made cheap. The mesh outside pocket is so tight that paper or a calculator would fit but nothing thicker.<br /><br />Also both were hot pink, my husband was especially fond of his."
2040,__label2__,"At this point they have had enough time. The fanboys are covering for a game that has been all but completely broken since release. There some good points but way too many negative points to even think about a three star review at this point. I took my review down to see if they would have this fixed by christmas. Well, that has not happened and the game is still buggy, slow, and has too many problems for it to get anything but one or two stars. Other games have been fixing their mistakes and this one seems like it just cannot get there in time for anything to matter.<br /><br />This is M's flagship franchise. The reviews all praised it to high heaven despite it being near-broken. That was step one in the problem. No pro reviewer worth their salt ever mentioned how buggy this game was. And you think people are not getting paid to shill on this release? Or in the least they are sent out their own game which they play with fellow reviewers and no one else.... those are the only two options.<br /><br />Single player still has tons of glitches. Halo 2 is a mess and there was no need to run two engines at once in the game as it isn't even true 1080p ffs. Halo 3 needed a full HD release by itself and instead got some half-assed release that barely looks any different than the 360. There is a huge lack of anisotropic shading to make anything defined in the distance. There are tons of jaggies. I could go on and on.... the biggest problem is the matchmaking which just isn't worth my time. Get Dragon Age or Sunset instead and reward a developer that did their job. Microsoft released this for the Holidays and I am sure they were well aware of its problems. Not acceptable."
2041,__label2__,"This Mountain House &#34;Savor the Adventure&#34; freeze dried food bags are freeze dried meals where you simply add boiling water, let sit for a few minutes, and eat. They are convenient for hiking, travelling, emergencies (like power outages, natural disasters, etc). Because they are freeze dried and vacuum sealed, they have a very long shelf life (years). Make sure you remove the oxygen absorption pouch before adding water (it won't hurt if you forget and do it after, it's just more of a pain to find it).<br /><br />This pouch supposedly has 2.5 servings. You could probably get by feeding two people with this, I wouldn't go beyond that, especially if you are active (out hiking, etc). You get a decent chunk of protein (11 Grams per serving) and unlike the pro packs, the cholesterol is more manageable (100 mg).<br /><br />The food itself is actually pretty good, especially for what it is. It's not like a gourmet restaurant or anything but it tastes pretty good. If you keep these around for emergencies, it's definitely nice to have something that tastes good."
2042,__label2__,"Great quality, just realize you may need some heavy books to make the poster no longer be curled. I hope the person I am giving this to will enjoy it as much as I have."
2043,__label2__,"Super cute colored film borders to use with the instant film camera Instax. I was surprised that the camera did not come with any instant film, and I had to buy this as an add on. I like that the offer colored film borders as well as the standard white. Great value buying the 2 pack!"
2044,__label2__,This is a delightful children's book about a dog who ends up in France but does not know the French doggie language or culture.  Gradually he learns and makes friends.  I loved reading it and I intend to read it to children whenever I have the chance.
2045,__label2__,"Mine came defective and returned, but what I could see was BAD, real BAD. Hard to believe this won so many Oscars, considering it was up against The African Queen - which is a FAR better movie."
2046,__label2__,"I enjoy these stools so much I got another set for the office.  I use them as a side table, an extra step, and a foot rest.  I also use them as extra seats at the table.  Best price around...you could pay 5 x more somewhere else."
2047,__label2__,"I'm prone to really dry skin which gets even more difficult to manage in the winter time. The best thing I have found is just to use petroleum jelly, however that leaves your skin very sticky and unpleasant. I've tried using mineral oil as well but that is too light for me. So when I was approached to try this, I was enthusiastic to accept. This Argan oil seems like the perfect fit.<br /><br />The bottle is somewhat small and due to the price, I'm hesitant to use it all over my body. The good part is you need very little to get the job done. One squirt gives you about a pea-sized amount and that is more than enough for hands and even forearms. There is a light, pleasant scent that is natural, and the oil works quickly.<br /><br />The instructions say you can use it in your hair, which I did, but the result wasn't what I hoped. It made my hair look greasy - as if I hadn't washed in several days - instead of shiny and smooth.<br /><br />Still, I use it everyday for my hands and love it so far."
2048,__label2__,"This does not play itsy bitsy spider, so don't get it if you want that.  It lets kiddo and you pick sounds to go with each page of the book.  The ants march, the grasshoppers boing, that kind of thing.  There are some lift up flaps.  It's short and not complicated, perfect for 12-24 months.  Grover is in the book too, the combo of Elmo and Grover is super cute as they try to find where the itsy bitsy spider lives and meet other insects along the way."
